名称,状态,最优步数,类型
new60788,2392839686811536L,29,16
new11007,1285108808134288L,-1,16
new16080,19704463419076496L,22,16
new16041,19141513465655184L,23,16
new16607,3659511441715088L,5,16
new42981,11690068948043632L,42,16
new44106,21533136953355088L,33,16
new8692,9078396511137680L,77,16
new15055,3659502852042640L,7,16
new63437,18085046010064752L,62,16
new11044,18015613558812560L,24,16
new57220,18015613560123280L,26,16
new48473,582538597060496L,22,16
new54410,18015613560385424L,26,16
new61934,9361039700012944L,-1,16
new57474,10416536502955920L,23,16
new27304,10274689855369104L,73,16
new57445,10416545092890512L,22,16
new41455,159174543650448L,79,16
new62193,9361005340274576L,-1,16
new40112,651739646996112L,58,16
new41378,722124463516816L,59,16
new48454,1144320336678800L,17,16
new49989,159208903388816L,80,16
new48117,582504237322128L,22,16
new32945,19423220361621392L,30,16
new5420,19423186001883024L,30,16
new11580,2533886412517264L,5,16
new24494,19423194591817616L,31,16
new29820,2674589491293328L,-1,16
new62198,9361005340274544L,-1,16
new16542,3659786319359888L,4,16
new40115,651739646996080L,58,16
new60807,2393114564718480L,30,16
new48460,1144320336678768L,17,16
new50553,12763169471079984L,0,16
new34971,3738402466588560L,4,16
new35261,18156573302042512L,64,16
new37730,12676881690920752L,0,16
new48120,582504237322096L,22,16
new57248,10697264155422608L,30,16
new56804,10415789178646416L,28,16
new4654,1426929165815664L,18,16
new48163,18155439449550736L,59,16
new16484,3755987396208176L,5,16
new42985,11690068948043664L,42,16
new8691,9078396511137648L,78,16
new46689,4082222046997360L,36,16
new63436,18085046010064784L,61,16
new38065,12745601184450448L,0,16
new48157,18155473809289104L,60,16
new24511,19422988433387408L,29,16
new18486,2392839679471504L,29,16
new33449,19704463409639312L,21,16
new47842,1144389062184848L,17,16
new11079,2392831088750480L,31,16
new57076,1285074456784528L,-1,16
new31213,3729844744023952L,4,16
new43871,582538620915344L,31,16
new55065,1848024376650896L,-1,16
new48825,1144354702446480L,17,16
new35383,2392839678422928L,28,16
new43861,582538621177488L,31,16
new63292,1285108816522896L,-1,16
new30522,3660610928177040L,4,16
new14898,3660602338504592L,4,16
new47858,1144389063233424L,17,16
new9435,9078465236643728L,-1,16
new31022,1435484740667248L,32,16
new8200,9078430876905360L,-1,16
new54555,159174552039056L,80,16
new57982,722124471905424L,59,16
new9402,9078465237692304L,-1,16
new60600,159208911777424L,81,16
new56755,19703595834371984L,25,16
new23183,439893596351632L,54,16
new31150,1435484740667024L,32,16
new6914,20698032689923984L,-1,16
new36326,3738917845886864L,9,16
new56494,19703595835420560L,25,16
new38852,12745601167410992L,0,16
new45569,18648030311952272L,-1,16
new62975,19703570064568208L,26,16
new38060,12745601167673136L,0,16
new47316,18155473798803344L,66,16
new49379,19703561474633616L,25,16
new57221,10696164652183440L,32,16
new57223,10134314227167120L,30,16
new57224,10696130292445072L,33,16
new32872,10696164651397008L,25,16
new41523,10697264181637008L,31,16
new59516,88824076643952L,51,16
new41490,10134314228215696L,30,16
new48688,18155439441162128L,60,16
new44283,4081688397294192L,37,16
new42313,4082222038608752L,35,16
new33415,19703329546661776L,24,16
new3527,1426963525553808L,17,16
new33413,19703363906400144L,23,16
new56750,19141513481383824L,-1,16
new62988,19703363906138000L,24,16
new4776,1426929165815440L,17,16
new16043,19703329547710352L,24,16
new1139,1848024368262544L,-1,16
new3606,10274689840689040L,64,16
new17587,3755987387557712L,5,16
new8330,9148789933846416L,63,16
new31370,9641346447257488L,70,16
new37484,18647995946184560L,72,16
new16042,19703363907448720L,23,16
new16473,3755987387819856L,5,16
new16367,3660610953342864L,4,16
new42965,11690068931266416L,-1,16
new14900,3660602363670416L,6,16
new62662,19703363907186576L,24,16
new42144,11690068931004272L,-1,16
new48482,582538597060240L,21,16
new42757,11690833435182992L,-1,16
new51635,12763169462429520L,0,16
new38603,12746391441393552L,0,16
new41354,722124463517072L,59,16
new48734,1144320336678544L,16,16
new50546,12763169462691664L,0,16
new65771,88789710876304L,61,16
new48122,582504237321872L,21,16
new25046,10696164645891984L,-1,16
new18519,2393114548989840L,-1,16
new31648,18085664474607504L,-1,16
new49722,88583558737552L,50,16
new42749,11690833435182960L,-1,16
new16301,3660885830987664L,5,16
new35413,2393114547941264L,-1,16
new13681,18085664475656080L,-1,16
new31040,3738402449549200L,5,16
new49710,88583559786128L,51,16
new65858,88789710876272L,61,16
new26672,3730119613280144L,5,16
new34974,3738402449811344L,6,16
new57226,10134314218778512L,29,16
new60490,18015845497008016L,27,16
new42750,11690833435182928L,-1,16
new63424,19703535698800528L,33,16
new41488,19703527108865936L,34,16
new37425,18015811137269648L,27,16
new31378,9641346447257456L,71,16
new37485,18647995946184592L,72,16
new54407,18015819727204240L,28,16
new65024,18155439432773520L,59,16
new38856,12745601167411088L,0,16
new42977,11690068931266448L,-1,16
new46909,4082222046997104L,35,16
new38062,12745601167673232L,0,16
new42157,11690068931004304L,-1,16
new48350,18156573320916880L,61,16
new65019,18155473792511888L,60,16
new14002,2393380837224336L,-1,16
new53894,19141513472995216L,-1,16
new48071,1144389062184592L,16,16
new31868,2393380836175760L,-1,16
new59435,88824076643984L,51,16
new25442,2674314621774992L,50,16
new43970,582538620915600L,30,16
new56786,1848024376651152L,-1,16
new49015,1144354702446224L,16,16
new23784,9148789942235024L,63,16
new43976,582538621177744L,30,16
new16465,3755987396208464L,4,16
new63338,1285108833300112L,62,16
new48070,1144389063233168L,16,16
new60433,159208926457488L,61,16
new54411,18015613568774032L,26,16
new63425,19703363900108688L,25,16
new57116,1285074475658896L,57,16
new26299,10274689846980496L,73,16
new54345,159174568816272L,56,16
new54426,722124471905680L,59,16
new45560,18648030311952240L,-1,16
new33545,10696920565641104L,34,16
new50541,12763169471080272L,0,16
new33623,10696911975706512L,33,16
new45666,88085342530960L,48,16
new61662,651000935689616L,61,16
new30548,18368238954229136L,64,16
new45894,88085342268816L,48,16
new47326,439893596352400L,59,16
new61778,651035295427984L,62,16
new61780,651035295165840L,63,16
new45639,88085343579536L,49,16
new61660,651000936738192L,62,16
new45893,88085343317392L,49,16
new2636,18015845487308176L,25,16
new14429,21762360213802128L,4,16
new61777,651035296476560L,63,16
new2383,18015845487570320L,26,16
new61391,19703570064567440L,-1,16
new61779,651035296214416L,64,16
new62978,10696130292444304L,36,16
new33125,19703329546661008L,-1,16
new1187,1285074414841488L,-1,16
new32619,19703329547709584L,-1,16
new59810,21761595718012048L,6,16
new98,3660610919788176L,5,16
new6513,3659511408160656L,5,16
new9919,9078396511137168L,75,16
new61653,9361039700012432L,73,16
new62679,10416536502955408L,-1,16
new43495,651756826864784L,74,16
new41393,159174510096016L,78,16
new62384,9361005340274064L,72,16
new55068,88806890745232L,56,16
new43992,21533136953354608L,35,16
new54337,88789710876048L,60,16
new39964,21533670594668656L,36,16
new26111,19423220361620880L,-1,16
new37151,88583558737296L,49,16
new17210,19423186001882512L,-1,16
new124,2533886412516752L,-1,16
new59630,21762360222190736L,5,16
new37138,88583559785872L,50,16
new45895,88085336239504L,49,16
new61364,19703535698799760L,-1,16
new48762,12746391441392720L,0,16
new25033,18015819727203472L,-1,16
new55015,18085046010064272L,56,16
new56896,1285074423230096L,-1,16
new60424,88824076643728L,50,16
new21659,2674314621775760L,29,16
new61175,88841256512912L,46,16
new14721,21761595709623440L,5,16
new22815,3738917845886032L,7,16
new22168,3660610894622608L,5,16
new10622,9078465236643216L,41,16
new9635,9078430876904848L,41,16
new54464,159174518484624L,79,16
new10625,9078465237691792L,42,16
new28333,10696920565640336L,-1,16
new44678,21533670603057520L,34,16
new45661,89184854158736L,49,16
new32007,651000935689360L,60,16
new56969,19703595834371472L,-1,16
new23481,439893629906064L,55,16
new45631,89184855207312L,50,16
new32009,651000936737936L,61,16
new56628,19703595835420048L,-1,16
new45586,18648030311951760L,51,16
new49695,19703561474633104L,-1,16
new56480,10696130310270096L,-1,16
new1190,1285074414841744L,-1,16
new31380,9641346447256976L,79,16
new59799,21761595734789264L,10,16
new216,3659511408160400L,6,16
new6334,3660610919788432L,4,16
new37496,651756826865040L,73,16
new59619,10416545092889744L,-1,16
new41395,159174510096272L,77,16
new40107,651739646995856L,59,16
new1154,88806890744976L,55,16
new40041,21533136953354352L,34,16
new42030,21533670594668912L,35,16
new45869,89184845770128L,50,16
new31537,18085664474606992L,80,16
new21540,2674589491294096L,34,16
new22280,2533886412516496L,-1,16
new30553,19423194591816848L,-1,16
new13534,18085664475655568L,80,16
new62334,651035272359312L,59,16
new33398,18015845497007504L,38,16
new41566,19703527108865424L,-1,16
new6029,18015811137269136L,37,16
new37487,18647995946184080L,62,16
new14016,20698032689923408L,38,16
new56908,1285074423230352L,-1,16
new10902,88841256512656L,45,16
new22345,3660610894622352L,5,16
new14777,20698032689923440L,37,16
new54468,159174518484880L,78,16
new34120,10696911975706000L,-1,16
new38203,12676881690920016L,0,16
new40149,21533670603057264L,35,16
new33213,18052687707064464L,-1,16
new32739,21964705771360656L,4,16
new45037,22035039081566608L,15,16
new19585,18025191058789264L,29,16
new1660,12737044535610224L,0,16
new38224,20688696529947536L,-1,16
new51535,3695212266785360L,9,16
new57739,20689246277372816L,-1,16
new25325,97345015198608L,61,16
new41123,581723114269328L,28,16
new43723,20688696530209680L,-1,16
new9181,18025191059313552L,-1,16
new16026,18015845487307664L,26,16
new41255,581757473745552L,27,16
new12306,21673909380762000L,2,16
new47383,12667809646037872L,0,16
new41252,581757474007696L,27,16
new27814,3660886880037776L,6,16
new45038,22035039080518032L,15,16
new57395,3395336794664848L,2,16
new61447,20689246277110672L,-1,16
new29295,9640633505491856L,-1,16
new59285,18025191060362128L,-1,16
new8507,441251904940656L,50,16
new31252,3729844744022896L,5,16
new53170,12702410984663632L,0,16
new25174,12402536048881552L,0,16
new29284,9640633506540432L,-1,16
new31294,3738402449547824L,3,16
new14881,3660602338503536L,5,16
new24153,10696164669221776L,-1,16
new45853,11602109082907280L,5,16
new52638,21533412410345840L,28,16
new21300,3396171134478992L,11,16
new56787,10415789178645360L,28,16
new36950,20837982346236816L,-1,16
new17556,97654252581776L,52,16
new29471,3396136774740624L,10,16
new59347,3940953132968848L,2,16
new21101,18094185950032528L,64,16
new16102,18024916180882320L,28,16
new6027,18015613559073680L,25,16
new41261,581989401979536L,27,16
new5063,3729836162739088L,5,16
new17366,3720803015475792L,8,16
new43666,406582928870032L,66,16
new7395,18024940876927888L,-1,16
new16645,97654253630352L,53,16
new35749,9676537798945424L,62,16
new28480,20609291157779088L,-1,16
new35655,12455568964972432L,0,16
new48177,688057367997072L,71,16
new1118,18094185951081104L,64,16
new6951,18024916181668752L,-1,16
new15037,3659502852041616L,7,16
new11037,18015613558811536L,24,16
new17505,12737319421643632L,0,16
new57210,18015613560122256L,26,16
new29199,9429774771194768L,44,16
new65757,11277420016528016L,5,16
new31303,9429783361129360L,43,16
new57898,18024916182717328L,-1,16
new52737,21533137525098864L,28,16
new51417,12727985090347600L,0,16
new2740,12737044543998864L,0,16
new3219,11681514455337872L,-1,16
new65228,3448369710755728L,3,16
new6889,11681514455075728L,-1,16
new7654,11682064202501008L,55,16
new19634,12983336221879184L,0,16
new11839,11682064202238864L,54,16
new61817,12666710159575952L,0,16
new52712,21533137524050288L,28,16
new59372,3941262370614160L,4,16
new60455,21409728392678224L,6,16
new27795,18656861024760464L,51,16
new57213,18015613560122224L,26,16
new31111,18052687715453072L,-1,16
new38241,20688696522869648L,-1,16
new29195,9429774771194736L,45,16
new52519,9385493652722576L,80,16
new60449,21409728391629648L,5,16
new2733,12737044543998832L,0,16
new9194,18656861025809040L,52,16
new38758,20688696521558928L,-1,16
new40405,4099805377548144L,32,16
new23009,12402536042590096L,0,16
new38908,20688696521821072L,-1,16
new61813,12666710159575920L,0,16
new56790,10415789178645392L,28,16
new29192,9429774771194704L,45,16
new31298,9430058239036304L,42,16
new55311,441251913329264L,51,16
new3212,11681789333244816L,-1,16
new6030,18015613559073648L,25,16
new44329,581989401979504L,27,16
new47010,11602109074256528L,7,16
new5062,3729836162739056L,5,16
new47351,11602085183505040L,3,16
new49009,18683187297872528L,58,16
new12014,11681789332720528L,-1,16
new15036,3659502852041584L,7,16
new11040,18015613558811504L,24,16
new17497,12737319421643664L,0,16
new39827,3395336788373392L,4,16
new45850,11602109074518672L,6,16
new40747,3396171142867600L,11,16
new55206,18436982598568528L,50,16
new59592,660054449664912L,-1,16
new60436,21410003270323024L,9,16
new37648,20837982337848208L,-1,16
new64753,20292630744519568L,11,16
new29292,9640633505491824L,-1,16
new49304,3396136783129232L,10,16
new59469,3940953124580240L,3,16
new61539,439893629905744L,55,16
new34100,21964430902104464L,4,16
new46603,22034764212048272L,15,16
new14648,3448369700269968L,3,16
new31245,3729844744022928L,5,16
new59572,660054450713488L,-1,16
new60435,21410003269274448L,8,16
new29535,20609291149128336L,-1,16
new53810,20688971408116624L,-1,16
new64084,20292630743470992L,12,16
new17356,18024382531965840L,28,16
new29283,9640633506540400L,-1,16
new28482,20609291149390480L,-1,16
new39683,686957864758160L,69,16
new48273,688057376385680L,70,16
new14878,3660602338503568L,5,16
new24151,10696164669221744L,-1,16
new4857,18656551787377296L,51,16
new15326,18024391121638288L,26,16
new46605,22034764210999696L,15,16
new60394,20688971407592336L,-1,16
new6917,11681514447997840L,-1,16
new55204,18436982598568560L,50,16
new11915,11277420024916624L,4,16
new55666,439893596350832L,55,16
new27421,18375100989592464L,66,16
new1664,12737044535610256L,0,16
new7907,11681514446949264L,-1,16
new26900,18375135349330832L,66,16
new44144,581723114269296L,29,16
new7662,11681514446687120L,-1,16
new16028,18015845487307632L,26,16
new19816,12983336213490576L,0,16
new44321,581757473745520L,28,16
new30184,12455568954486672L,0,16
new47399,12667809646037904L,0,16
new52314,686922417138320L,68,16
new61167,21673909380761968L,2,16
new44316,581757474007664L,28,16
new52642,21533137532438896L,27,16
new54090,18436974008634256L,63,16
new55198,18436982598568848L,62,16
new34515,2560275741029264L,-1,16
new45583,1143607915014800L,17,16
new20960,9385493644333968L,79,16
new23754,439893596350608L,54,16
new40302,651026705230480L,-1,16
new43812,10441025343599504L,-1,16
new49306,3396136783129424L,8,16
new59468,3940953124579920L,3,16
new9682,21964705754583440L,12,16
new44340,10441059703337872L,-1,16
new17207,2560275739980688L,-1,16
new45608,1143607916063376L,17,16
new2457,1434375833138064L,-1,16
new40301,651026706279056L,-1,16
new49441,3431322227919696L,8,16
new12302,21673909380761744L,1,16
new39379,686957864757840L,56,16
new16051,3431322228181840L,9,16
new28154,21964705753534864L,11,16
new32018,22035039063740816L,4,16
new53421,3395336794664592L,3,16
new61371,18120289426688912L,67,16
new55031,1434375836283792L,41,16
new32849,10696164651395984L,26,16
new35662,21533412394617200L,30,16
new4792,4099805367062384L,33,16
new3770,4099805366800240L,34,16
new19821,12983336213490256L,0,16
new53344,12438504303053648L,0,16
new31067,3738402449548080L,4,16
new18099,12438504302791504L,0,16
new18862,21533412393568624L,29,16
new45848,11602109082907536L,4,16
new1161,21410003245157200L,5,16
new32093,601239167781008L,-1,16
new35329,21410518649883472L,3,16
new60202,18647832743455632L,-1,16
new11449,21964430876938640L,12,16
new33884,20979257720246672L,30,16
new48797,581757449890416L,26,16
new51288,21410518649621328L,3,16
new34978,20345939056251792L,-1,16
new4688,9113605561994128L,63,16
new17357,3720803015476048L,7,16
new7402,18024940876927632L,-1,16
new35542,9676537798945680L,62,16
new59762,18647832744504208L,-1,16
new28478,20609291157779344L,-1,16
new29691,21964430875890064L,11,16
new48173,688057367997328L,71,16
new14884,3660602363669392L,6,16
new16587,20979257719198096L,29,16
new16967,12737319404866416L,0,16
new17834,20345939055203216L,-1,16
new29324,22034764185833872L,5,16
new3846,1426182378383984L,33,16
new37050,9104853490545552L,-1,16
new51410,12727985090347856L,0,16
new59837,3448369710755472L,4,16
new47347,11602085183505232L,1,16
new54088,9104853491594128L,-1,16
new47165,12666710126020752L,0,16
new61701,12667809671203728L,0,16
new26686,3730119613279088L,5,16
new6001,21409728375901008L,5,16
new57462,3941262353836944L,5,16
new926,1426182378384016L,33,16
new61465,20689246270032784L,-1,16
new9653,2560275749417872L,-1,16
new20517,10441025335210896L,-1,16
new29474,3396136774740816L,8,16
new59419,3940953132968528L,4,16
new35760,9429783361129072L,48,16
new58028,3941262352788368L,6,16
new60937,20689246268984208L,-1,16
new11054,3431322219531088L,8,16
new19931,12438504296762192L,0,16
new26613,590517856973712L,25,16
new31064,3738402449548176L,5,16
new61698,12667809671203696L,0,16
new16052,3431322219793232L,9,16
new26687,3730119613279120L,5,16
new60826,20689246268722064L,-1,16
new37259,10441059691803536L,-1,16
new12041,11681789317516176L,-1,16
new5934,1434375844672400L,42,16
new60200,18647832743455600L,-1,16
new36440,9429783361129040L,48,16
new48896,581757449890448L,26,16
new61430,440152401701488L,52,16
new54289,10441059692852112L,-1,16
new4797,4099805358673776L,32,16
new13099,11681789316467600L,-1,16
new47002,11602109074256784L,6,16
new62388,18120255060921232L,60,16
new3774,4099805358411632L,33,16
new19869,12983336221878864L,0,16
new36879,10441025332065168L,-1,16
new37208,9385493632799632L,47,16
new48852,18683187297872784L,58,16
new53346,12438504294665040L,0,16
new59761,18647832744504176L,-1,16
new12604,11681789315943312L,52,16
new14882,3660602363669360L,6,16
new49016,12438504294402896L,0,16
new50062,3431322221890384L,10,16
new16962,12737319404866448L,0,16
new40118,3395336788373136L,5,16
new45844,11602109074518928L,5,16
new61819,9666944450245520L,64,16
new54089,18436974008634192L,64,16
new55194,18437257476475792L,61,16
new32041,601239176169616L,-1,16
new32891,18375135329407888L,57,16
new60408,20688971392387984L,-1,16
new35332,21410518641494864L,3,16
new31459,21410518641232720L,2,16
new32848,10696164651395952L,27,16
new41465,3396171158596240L,-1,16
new14631,3448369700269712L,4,16
new51529,3695212266785680L,7,16
new15391,18375135330456464L,57,16
new19233,20837982320022416L,30,16
new29517,20609291149128592L,-1,16
new59884,20688971391339408L,-1,16
new931,18024383068844688L,30,16
new13804,21762362361252688L,4,16
new17289,18024382531965584L,29,16
new4237,19712082413179792L,29,16
new17861,20574105703601040L,8,16
new28479,20609291149390736L,-1,16
new39562,686957864757904L,69,16
new48364,688057376385936L,70,16
new33273,18375100969669520L,57,16
new15329,18024391121638032L,27,16
new59705,20688971390815120L,-1,16
new54087,18436974008634224L,64,16
new65339,9667253687628688L,-1,16
new11871,11682064195160976L,54,16
new48152,1143607915014768L,18,16
new40138,651026705230448L,-1,16
new49816,18375100972815248L,61,16
new52605,9667253688677264L,-1,16
new53168,12702410984663952L,0,16
new12852,11682064194112400L,54,16
new48171,1143607916063344L,18,16
new40137,651026706279024L,-1,16
new52151,21410518642543440L,3,16
new12606,11682064193850256L,53,16
new52000,686922417138576L,68,16
new23911,1143616504949136L,-1,16
new61264,439893596351376L,59,16
new65256,4081688431897424L,36,16
new62265,651035295164816L,64,16
new23929,1143616505997712L,-1,16
new25286,20698034015343504L,63,16
new32238,581731704203408L,29,16
new49079,21744243798739344L,5,16
new14564,581723114268816L,28,16
new2633,18015845487307152L,24,16
new14883,20698034014819216L,-1,16
new65236,4081688430848848L,36,16
new12296,21673909414316432L,3,16
new62263,651035296213392L,65,16
new63086,18120289426688144L,73,16
new65255,4081688431897456L,35,16
new65235,4081688430848880L,35,16
new51916,21744518676384112L,-1,16
new34557,2270237942179984L,-1,16
new58065,601239167781776L,-1,16
new29366,3396136741186192L,9,16
new23545,9430058239035760L,47,16
new62356,581766039824752L,-1,16
new5605,9113605561993360L,65,16
new63479,582006581848208L,27,16
new31248,582040941848720L,26,16
new54935,18034305524656784L,24,16
new36299,19254703317914000L,76,16
new4869,18034305524918928L,23,16
new63510,582040941586576L,26,16
new35471,1426190968318320L,-1,16
new51623,1566327186450800L,55,16
new24084,9430058239035728L,48,16
new40651,4081947212082032L,-1,16
new47529,440427279608176L,54,16
new52800,21744243790350704L,4,16
new45398,12755162569664656L,0,16
new9156,21675008900778352L,4,16
new61812,12666710126021520L,0,16
new41119,4081947211033456L,-1,16
new49661,11699630333257872L,-1,16
new28989,1427281890011792L,33,16
new33096,1426190968318352L,-1,16
new50127,4081679850351440L,30,16
new49092,21744243790350736L,4,16
new5059,21675008900778384L,4,16
new50116,4081679849302864L,30,16
new61811,12666710126021488L,0,16
new52365,11699630333257840L,-1,16
new50124,4081679850351472L,29,16
new62251,581766039824784L,-1,16
new55278,4082222081600368L,36,16
new56307,582856961518224L,26,16
new63049,18120255060920464L,68,16
new63973,582006581848176L,28,16
new47737,582040941848688L,27,16
new50113,4081679849302896L,29,16
new54815,4082222080551792L,36,16
new64105,582040941586544L,27,16
new9676,2270237950568592L,-1,16
new59120,601239176170384L,-1,16
new49170,3396136749574800L,9,16
new20157,20697759146087312L,68,16
new16589,20697759145300880L,-1,16
new9535,18034305516268176L,25,16
new36295,19254703309525392L,76,16
new4871,18034305516530320L,24,16
new51771,21744518676384144L,-1,16
new40258,1143616504949104L,-1,16
new55889,439893629905264L,56,16
new56424,18034305517578896L,24,16
new62343,651035295164784L,65,16
new28718,18128803405304208L,62,16
new40287,1143616505997680L,-1,16
new52759,21744243798739312L,5,16
new3519,686922417137808L,60,16
new61158,21673909414316400L,3,16
new62341,651035296213360L,66,16
new14899,20698033999614864L,-1,16
new55219,18437257476475216L,48,16
new31914,18052687707065232L,-1,16
new24024,439893629905040L,55,16
new63831,582040917731440L,-1,16
new32458,20698033998566288L,-1,16
new51369,3695212266785104L,9,16
new60244,581731704203664L,29,16
new34817,20698033998042000L,53,16
new63263,582856985373328L,26,16
new12584,21675008925944208L,4,16
new60379,581766063942032L,28,16
new63258,582856985635472L,26,16
new60383,581766063679888L,27,16
new61324,18120289426688400L,73,16
new55217,18437257476475248L,47,16
new30001,1426465846225008L,-1,16
new28126,12402536048880784L,0,16
new63920,4082222072163184L,35,16
new50960,21744518659606896L,4,16
new22666,1143891382855824L,-1,16
new16610,20697759121970064L,-1,16
new30533,2270237942180240L,-1,16
new29368,3396136741186448L,8,16
new64257,4081963301415760L,-1,16
new63458,651310173071504L,-1,16
new22691,1143891383904400L,-1,16
new4362,9113605561993616L,65,16
new45820,581989401979280L,26,16
new17716,3720803015475536L,8,16
new33916,20697759120921488L,-1,16
new45745,406582928869776L,66,16
new60552,582006581848464L,28,16
new20346,9676537798945168L,61,16
new33104,20697759120135056L,54,16
new63649,4081963300367184L,-1,16
new20319,12455568964971664L,0,16
new63457,651310174120080L,-1,16
new27257,1566327169673584L,-1,16
new64255,4081963301415792L,-1,16
new65375,11277420016527760L,5,16
new32252,18128803396915600L,63,16
new51709,12727985090347344L,0,16
new32250,18128803396653456L,64,16
new36989,12685927697361040L,0,16
new63648,4081963300367216L,-1,16
new49658,4081947194256240L,36,16
new31918,18052687715453840L,-1,16
new48935,406582928869712L,62,16
new28189,12402536042589328L,0,16
new63979,582856976984720L,25,16
new63977,582856977246864L,25,16
new38719,1143891382855792L,-1,16
new63856,651310173071472L,-1,16
new38730,1143891383904368L,-1,16
new62345,18120255060920720L,68,16
new47462,11602085183504784L,3,16
new41262,18683187297872272L,57,16
new63855,651310174120048L,-1,16
new29384,1426465846225040L,-1,16
new30526,2270237950568848L,-1,16
new49173,3396136749575056L,8,16
new33194,18128803386429840L,69,16
new33191,18128803386167696L,69,16
new24105,18128802278626192L,64,16
new33123,18128803385905552L,68,16
new28896,19254703292748176L,69,16
new50958,21744518659606928L,4,16
new11268,11277420024916368L,4,16
new27260,1566327161284976L,-1,16
new63450,582040917731472L,-1,16
new61943,581731704203632L,29,16
new20238,12455568954485904L,0,16
new61305,21675008925944176L,4,16
new62073,581766063942000L,28,16
new62074,581766063679856L,27,16
new5560,18439173836940432L,47,16
new23441,1716453187874704L,28,16
new30976,18367466128549712L,-1,16
new30975,18367457538615120L,-1,16
new12565,2674306333828944L,34,16
new19448,18025191058788240L,30,16
new26992,1152876177878928L,20,16
new25326,1152884767813520L,21,16
new41893,97345015197584L,60,16
new9084,18025191059312528L,-1,16
new57189,1293638361526160L,-1,16
new34587,3660604754388816L,2,16
new54400,167738454683536L,-1,16
new58980,590553283129232L,24,16
new58044,10416072914921296L,23,16
new58860,590518923390864L,25,16
new59213,18025191060361104L,-1,16
new34209,10723652442091408L,22,16
new6499,21744219362969392L,22,16
new42159,11681490555955024L,-1,16
new43141,12737020645107536L,0,16
new16320,21674985547122480L,4,16
new51199,12667786829260624L,0,16
new11377,20549085640279856L,5,16
new4785,18656551787376240L,51,16
new5729,1426182109947728L,23,16
new26025,1426963793995664L,31,16
new31016,18367741006456656L,-1,16
new64461,97654252580752L,51,16
new27516,1426972383930256L,32,16
new23575,18094185950031504L,63,16
new33841,20979257720245392L,32,16
new6500,21744219362969424L,23,16
new50357,12737571465995824L,0,16
new7233,18024940876926864L,-1,16
new16325,21674985547122512L,4,16
new41766,12737605825996336L,0,16
new63842,97654253629328L,52,16
new4107,18094185951080080L,63,16
new16537,20979257719196816L,31,16
new41796,12737605825734192L,0,16
new53611,3396117936853904L,3,16
new5730,1426182109947760L,23,16
new57987,10415789447079760L,25,16
new57996,10415798037014352L,24,16
new16221,3730389391124016L,4,16
new36641,3396117935805328L,3,16
new40486,3396117935543184L,3,16
new6204,3730423750862384L,5,16
new6176,3730423751124528L,4,16
new40230,18163986694516368L,64,16
new55197,11681765441988432L,-1,16
new40969,18726936614382736L,53,16
new5723,1426182109947792L,22,16
new25714,1434978202972048L,20,16
new26839,1152403731476368L,18,16
new23438,1716453179486096L,27,16
new25164,18439173828551824L,46,16
new23004,1152403731214224L,18,16
new33085,18368840518083728L,70,16
new7953,1152403732524944L,19,16
new3280,1152403732262800L,19,16
new11380,20549085640279952L,-1,16
new23497,9174387955707792L,63,16
new58973,590553274740624L,24,16
new57708,10442177457713040L,21,16
new58630,1152403733573520L,19,16
new58631,10159602986217360L,19,16
new57847,10442143097974672L,22,16
new58738,10159568626478992L,20,16
new62001,590553274478480L,24,16
new62002,10723652433702800L,23,16
new21345,10159602985430928L,25,16
new51898,12737295481070736L,0,16
new55203,11681490564343632L,-1,16
new58888,10159525676806032L,21,16
new58865,10159534266740624L,20,16
new27449,10300287860453264L,72,16
new48307,10723652434751376L,23,16
new48118,10160702481330064L,24,16
new25546,18445495986859152L,53,16
new61270,12738705346012720L,0,16
new4218,19712082413178512L,30,16
new27243,18163986684030608L,64,16
new34431,3660879632295760L,3,16
new4786,18656551787376272L,51,16
new26919,18726936603896976L,53,16
new60393,10417172426548368L,36,16
new58983,590785202974608L,25,16
new8414,3396117944193936L,2,16
new41887,97345015197552L,61,16
new53598,3396117943931792L,3,16
new51209,12668061707167568L,0,16
new30593,3731523271140912L,6,16
new3176,18439173803386768L,63,16
new57642,1153503251230608L,20,16
new16201,3730389391124304L,3,16
new19456,18025191058787984L,29,16
new50540,12737296588351280L,0,16
new9087,18025191059312272L,-1,16
new1137,1293638344748944L,-1,16
new31999,3660604754388560L,3,16
new23641,9174387947319184L,64,16
new34818,3747198551222160L,8,16
new62467,10418271938176080L,26,16
new59215,18025191060360848L,-1,16
new62581,20284616522191760L,9,16
new25583,10160702505447312L,23,16
new30977,18367457538614896L,-1,16
new18499,2674306333828720L,34,16
new25380,3730114513479472L,5,16
new50345,12737571465996112L,0,16
new48542,12667786829260368L,0,16
new4210,19712082413178736L,29,16
new26129,10300287852064656L,72,16
new41350,167738440003472L,79,16
new28415,13036635872400272L,0,16
new55592,10415789447079536L,35,16
new5853,18446595506875536L,53,16
new35959,18369940029711440L,71,16
new33852,20979257720245648L,31,16
new25382,3730114513479504L,5,16
new30095,21744769110132560L,8,16
new7247,18024940876926608L,-1,16
new16613,21674985547122256L,5,16
new42040,12738705337624112L,0,16
new6492,3661153436444304L,17,16
new16549,20979257719197072L,30,16
new42082,12738705337361968L,0,16
new61795,9666944450244464L,65,16
new39313,9104853490544528L,-1,16
